# mouseaim recording  v0.50.0  session=20260706-120741
# started 2026-07-06 12:32:04  t=1196.645
# aircraft 'UtilityHelo1'
# config law=EvolvedLegacy sens=3.0 chaseDamp=0.25 pitchG=1.0 yawG=1.0 rollG=1.00 rollDamp=0.10 rollSm=0.06 bankGain=3.0 bankDz=2.5 maxBank=72 fineAng=6 fineBoost=2.5 align=25 coord=0.90 brake=0.35 yawSc=0.35 slew=6.0 iGain=0.80 iLeak=0.50 iCap=0.12 yawAssist=1 yaStr=0.70 yaResp=0.80 coordPull=0.80 coordCap=0.85 bankAuth=5.0 yawFade=1.00 trGain=0.90 pullRel=2.0 alignHold=5.0 heliFwd=150 heliHover=40 heliYawSc=2.00
t,off,azErr,elevErr,phi,bigTurn,bank,targetBank,outP,outR,outY,pitchRate,yawRate,rollRate,yawEff,yawWeak,spd,aoa,g,phase,flyLevel,engP,engR,engY,controlLaw,heliBlend,vFwd,rollRateF,iPitch,iYaw,bankTR,bankBlend
1234.700,1.27,-1.21,0.44,-61.2,0.000,-8.2,-2.9,-0.210,0.033,-0.183,-0.182,-0.022,-0.196,0.085,0.494,89.6,-1.24,0.43,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.549,89.6,-0.208,-0.001,-0.013,-5.8,0.494
1234.750,1.51,-1.22,0.91,-44.1,0.000,-8.7,-2.9,-0.255,0.059,-0.168,-0.144,-0.023,-0.169,0.088,0.487,89.6,-1.78,0.62,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.549,89.6,-0.191,-0.001,-0.013,-5.9,0.487
1234.817,1.77,-1.20,1.32,-32.4,0.000,-9.3,-2.7,-0.265,0.083,-0.149,-0.069,-0.023,-0.153,0.095,0.477,89.6,-2.28,0.80,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.173,-0.002,-0.013,-5.7,0.477
1234.883,1.79,-1.12,1.41,-28.0,0.000,-9.9,-2.4,-0.226,0.103,-0.135,0.020,-0.021,-0.142,0.103,0.467,89.6,-2.46,0.75,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.159,-0.003,-0.013,-5.1,0.467
1234.950,1.53,-0.99,1.17,-29.3,0.000,-10.5,-1.9,-0.147,0.122,-0.127,0.104,-0.019,-0.130,0.110,0.457,89.6,-2.28,0.59,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.145,-0.004,-0.014,-4.0,0.457
1235.000,1.16,-0.86,0.80,-35.8,0.000,-10.8,-1.3,-0.069,0.134,-0.123,0.149,-0.020,-0.123,0.115,0.450,89.6,-1.93,0.55,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.135,-0.004,-0.014,-3.0,0.450
1235.067,0.65,-0.65,0.12,-68.3,0.000,-11.2,-0.5,0.070,0.142,-0.119,0.196,-0.018,-0.103,0.119,0.441,89.5,-1.28,0.42,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.118,-0.005,-0.014,-1.2,0.441
1235.133,0.76,-0.43,-0.63,-134.4,0.000,-11.6,0.0,0.201,0.146,-0.107,0.199,-0.017,-0.082,0.123,0.432,89.5,-0.53,0.23,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.550,89.5,-0.099,-0.004,-0.014,0.0,0.432
1235.200,1.29,-0.22,-1.28,-158.1,0.000,-11.9,0.0,0.273,0.179,-0.091,0.155,-0.016,-0.056,0.125,0.423,89.4,0.13,0.50,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.551,89.4,-0.077,-0.003,-0.014,0.0,0.423
1235.250,1.62,-0.10,-1.62,-164.2,0.000,-12.0,0.0,0.285,0.197,-0.081,0.099,-0.017,-0.038,0.125,0.416,89.3,0.48,0.36,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.551,89.3,-0.057,-0.003,-0.013,0.0,0.416
1235.317,1.79,-0.02,-1.79,-167.5,0.000,-12.1,0.0,0.258,0.209,-0.071,0.013,-0.016,-0.013,0.125,0.408,89.2,0.66,0.33,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.552,89.2,-0.032,-0.001,-0.013,0.0,0.408
1235.383,1.62,0.00,-1.62,-168.1,0.000,-12.1,0.0,0.190,0.210,-0.064,-0.075,-0.015,0.005,0.125,0.400,89.1,0.48,0.29,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.553,89.1,-0.012,0.000,-0.013,0.0,0.400
1235.450,1.12,-0.04,-1.12,-165.6,0.000,-12.0,0.0,0.085,0.202,-0.060,-0.152,-0.013,0.017,0.125,0.391,89.1,-0.05,0.28,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.554,89.1,0.003,0.001,-0.013,0.0,0.391
1235.500,0.60,-0.12,-0.59,-156.3,0.000,-12.0,0.0,-0.021,0.189,-0.056,-0.196,-0.011,0.017,0.125,0.385,89.0,-0.62,0.47,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.555,89.0,0.008,0.001,-0.013,0.0,0.385
1235.567,0.32,-0.25,0.21,-36.5,0.000,-12.0,0.0,-0.172,0.193,-0.049,-0.214,-0.011,0.020,0.125,0.377,88.9,-1.49,0.25,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.555,88.9,0.014,0.001,-0.012,0.0,0.377
1235.633,1.03,-0.36,0.97,-8.3,0.000,-11.9,0.0,-0.270,0.194,-0.037,-0.182,-0.011,0.027,0.125,0.370,88.9,-2.33,0.50,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.556,88.8,0.021,0.000,-0.012,0.0,0.370
1235.700,1.58,-0.44,1.52,-4.0,0.000,-11.8,0.0,-0.298,0.191,-0.029,-0.109,-0.010,0.033,0.125,0.362,88.9,-2.97,0.76,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.8,0.028,-0.001,-0.012,0.0,0.362
1235.750,1.79,-0.46,1.73,-2.8,0.000,-11.7,0.0,-0.288,0.190,-0.024,-0.049,-0.010,0.034,0.125,0.356,88.9,-3.24,0.53,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.7,0.032,-0.001,-0.012,0.0,0.356
1235.817,1.73,-0.41,1.68,-1.8,0.000,-11.5,0.0,-0.228,0.188,-0.018,0.045,-0.009,0.039,0.125,0.349,88.9,-3.25,0.52,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.7,0.035,-0.003,-0.011,0.0,0.349
1235.883,1.32,-0.29,1.29,-1.0,0.000,-11.4,0.0,-0.130,0.188,-0.013,0.133,-0.010,0.044,0.125,0.342,88.9,-2.89,0.53,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.8,0.039,-0.003,-0.011,0.0,0.342
1235.950,0.62,-0.11,0.61,1.2,0.000,-11.2,0.0,0.008,0.189,-0.005,0.198,-0.011,0.050,0.125,0.335,88.9,-2.23,0.46,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.556,88.8,0.043,-0.004,-0.011,0.0,0.335
1236.000,0.05,0.04,0.00,96.9,0.000,-11.1,0.0,0.130,0.191,0.003,0.222,-0.012,0.049,0.125,0.330,88.9,-1.61,0.39,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.556,88.8,0.046,-0.004,-0.010,0.0,0.330
1236.067,0.79,0.25,-0.75,172.9,0.000,-10.9,0.0,0.217,0.212,0.013,0.153,-0.015,0.053,0.125,0.323,88.8,-0.83,0.24,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.8,0.055,-0.004,-0.010,0.0,0.323
1236.133,1.47,0.43,-1.40,173.9,0.000,-10.6,0.0,0.303,0.226,0.023,0.146,-0.018,0.080,0.125,0.316,88.7,-0.13,0.38,HOLD,0,0.0,0.0,0.0,EvolvedLegacy,0.557,88.7,0.073,-0.003,-0.009,0.0,0.316
1236.200,1.84,0.56,-1.76,173.1,0.000,-10.2,0.1,0.295,0.236,0.034,0.060,-0.019,0.100,0.125,0.310,88.6,0.26,0.40,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.558,88.6,0.091,-0.001,-0.009,0.5,0.310
1236.250,1.88,0.60,-1.79,171.7,0.000,-9.9,0.3,0.262,0.238,0.042,-0.003,-0.012,0.128,0.125,0.305,88.6,0.31,0.62,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.559,88.5,0.103,0.000,-0.009,0.8,0.305
1236.317,1.61,0.61,-1.50,167.8,0.000,-9.5,0.3,0.175,0.231,0.057,-0.102,-0.010,0.131,0.125,0.299,88.4,0.03,0.72,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.560,88.4,0.112,0.001,-0.008,0.9,0.299
1236.383,1.04,0.56,-0.89,157.3,0.000,-9.0,0.1,0.049,0.215,0.075,-0.182,-0.008,0.124,0.125,0.293,88.4,-0.58,0.65,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.560,88.4,0.115,0.002,-0.008,0.5,0.293
1236.450,0.47,0.47,-0.07,107.6,0.000,-8.6,0.0,-0.108,0.182,0.091,-0.226,-0.007,0.112,0.125,0.287,88.3,-1.42,0.35,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.561,88.3,0.113,0.002,-0.007,0.0,0.287
1236.500,0.70,0.39,0.58,42.4,0.000,-8.3,0.0,-0.217,0.145,0.094,-0.225,-0.007,0.097,0.125,0.282,88.3,-2.10,0.15,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.562,88.2,0.109,0.002,-0.007,0.0,0.282
1236.567,1.38,0.30,1.34,20.3,0.000,-8.0,0.0,-0.302,0.131,0.087,-0.181,-0.003,0.091,0.125,0.276,88.2,-2.93,0.33,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.563,88.1,0.100,0.001,-0.006,0.0,0.276
1236.633,1.87,0.23,1.85,14.6,0.000,-7.6,0.0,-0.316,0.124,0.079,-0.102,0.000,0.090,0.125,0.271,88.2,-3.51,0.44,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.563,88.1,0.095,0.000,-0.006,0.0,0.271
1236.700,2.01,0.20,2.00,13.0,0.000,-7.3,0.0,-0.277,0.118,0.075,-0.006,0.002,0.089,0.125,0.265,88.2,-3.71,0.47,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.563,88.0,0.092,-0.001,-0.005,0.0,0.265
1236.750,1.85,0.21,1.84,13.6,0.000,-7.0,0.0,-0.218,0.114,0.074,0.072,0.002,0.089,0.125,0.261,88.3,-3.59,0.99,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.563,88.1,0.091,-0.002,-0.005,0.0,0.261
1236.817,1.36,0.27,1.33,17.9,0.000,-6.7,0.0,-0.107,0.109,0.078,0.163,0.001,0.088,0.125,0.256,88.3,-3.11,0.90,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.563,88.1,0.089,-0.003,-0.004,0.0,0.256
1236.883,0.67,0.35,0.57,38.0,0.000,-6.3,0.0,0.039,0.111,0.085,0.223,0.000,0.085,0.125,0.250,88.2,-2.34,0.57,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.562,88.2,0.088,-0.004,-0.004,0.0,0.250
1236.950,0.55,0.46,-0.32,131.2,0.000,-6.0,0.0,0.196,0.150,0.089,0.233,-0.002,0.089,0.125,0.245,88.2,-1.44,0.14,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.562,88.2,0.090,-0.004,-0.003,0.0,0.245
1237.000,1.08,0.53,-0.95,157.1,0.000,-5.7,0.1,0.282,0.155,0.085,0.216,-0.004,0.113,0.125,0.241,88.2,-0.78,0.20,FINE,0,0.0,0.0,0.0,EvolvedLegacy,0.562,88.1,0.101,-0.003,-0.003,0.2,0.241
